City,Mode,MonthBeginning,DayType,RouteID,RouteName,AverageDailyRidership,Source
Philadelphia,CCT,2023-12-01,All,ALL,ALL,3138,Revenue
Philadelphia,Heavy Rail,2023-12-01,All,ALL,ALL,171378,Revenue
Philadelphia,Regional Rail,2023-12-01,All,ALL,ALL,72460,Revenue
Philadelphia,Trackless Trolley,2023-12-01,All,ALL,ALL,9159,Revenue_Estimate
Philadelphia,Trolley,2023-12-01,All,ALL,ALL,48402,APC
Philadelphia,Bus,2024-01-01,All,ALL,ALL,343510,APC
Philadelphia,CCT,2024-01-01,All,ALL,ALL,2744,Revenue
Philadelphia,Heavy Rail,2024-01-01,All,ALL,ALL,169013,Revenue
Philadelphia,Regional Rail,2024-01-01,All,ALL,ALL,69804,Revenue
Philadelphia,Trackless Trolley,2024-01-01,All,ALL,ALL,8426,Revenue_Estimate
Philadelphia,Trolley,2024-01-01,All,ALL,ALL,53846,APC
Philadelphia,Bus,2024-02-01,All,ALL,ALL,374784,APC
Philadelphia,CCT,2024-02-01,All,ALL,ALL,3054,Revenue
Philadelphia,Regional Rail,2024-02-01,All,ALL,ALL,77066,Revenue
Philadelphia,Heavy Rail,2024-02-01,All,ALL,ALL,180105,Revenue
Philadelphia,Trolley,2024-02-01,All,ALL,ALL,54088,APC
Philadelphia,Trackless Trolley,2024-02-01,All,ALL,ALL,9206,Revenue_Estimate
Philadelphia,Bus,2024-03-01,All,ALL,ALL,344983,APC
Philadelphia,CCT,2024-03-01,All,ALL,ALL,3177,Revenue
Philadelphia,Regional Rail,2024-03-01,All,ALL,ALL,78463,Revenue
Philadelphia,Heavy Rail,2024-03-01,All,ALL,ALL,172117,Revenue
Philadelphia,Trolley,2024-03-01,All,ALL,ALL,50445,APC
Philadelphia,Trackless Trolley,2024-03-01,All,ALL,ALL,8405,Revenue_Estimate
Philadelphia,Bus,2024-04-01,All,ALL,ALL,362983,APC
Philadelphia,CCT,2024-04-01,All,ALL,ALL,3164,Revenue
Philadelphia,Regional Rail,2024-04-01,All,ALL,ALL,79247,Revenue
Philadelphia,Heavy Rail,2024-04-01,All,ALL,ALL,195409,Revenue
Philadelphia,Trolley,2024-04-01,All,ALL,ALL,53229,APC
Philadelphia,Trackless Trolley,2024-04-01,All,ALL,ALL,12327,APC
Philadelphia,Bus,2024-05-01,All,ALL,ALL,381468,APC
Philadelphia,CCT,2024-05-01,All,ALL,ALL,3187,Revenue
Philadelphia,Regional Rail,2024-05-01,All,ALL,ALL,79261,Revenue
Philadelphia,Heavy Rail,2024-05-01,All,ALL,ALL,190688,Revenue
Philadelphia,Trolley,2024-05-01,All,ALL,ALL,52956,APC
Philadelphia,Trackless Trolley,2024-05-01,All,ALL,ALL,13420,APC
Philadelphia,Bus,2024-06-01,All,ALL,ALL,341764,APC
Philadelphia,CCT,2024-06-01,All,ALL,ALL,3187,Revenue
Philadelphia,Regional Rail,2024-06-01,All,ALL,ALL,75509,Revenue
Philadelphia,Heavy Rail,2024-06-01,All,ALL,ALL,186343,Revenue
Philadelphia,Trolley,2024-06-01,All,ALL,ALL,46640,APC
Philadelphia,Trackless Trolley,2024-06-01,All,ALL,ALL,11640,APC
Philadelphia,Bus,2024-07-01,All,ALL,ALL,322859,APC
Philadelphia,CCT,2024-07-01,All,ALL,ALL,3000,Revenue
Philadelphia,Regional Rail,2024-07-01,All,ALL,ALL,74700,Revenue
Philadelphia,Heavy Rail,2024-07-01,All,ALL,ALL,187200,Revenue
Philadelphia,Trolley,2024-07-01,All,ALL,ALL,41973,APC
Philadelphia,Trackless Trolley,2024-07-01,All,ALL,ALL,10682,APC
Philadelphia,Bus,2024-08-01,All,ALL,ALL,334527,APC
Philadelphia,CCT,2024-08-01,All,ALL,ALL,3057,Revenue
Philadelphia,Regional Rail,2024-08-01,All,ALL,ALL,74066,Revenue
Philadelphia,Heavy Rail,2024-08-01,All,ALL,ALL,205179,Revenue
Philadelphia,Trolley,2024-08-01,All,ALL,ALL,47908,APC
Philadelphia,Trackless Trolley,2024-08-01,All,ALL,ALL,11075,APC
Philadelphia,Bus,2024-09-01,All,ALL,ALL,401877,APC
Philadelphia,CCT,2024-09-01,All,ALL,ALL,3139,Revenue
Philadelphia,Regional Rail,2024-09-01,All,ALL,ALL,84360,Revenue
Philadelphia,Heavy Rail,2024-09-01,All,ALL,ALL,230261,Revenue
Philadelphia,Trolley,2024-09-01,All,ALL,ALL,61949,APC
Philadelphia,Trackless Trolley,2024-09-01,All,ALL,ALL,13804,APC
Philadelphia,Bus,2024-10-01,All,ALL,ALL,405318,APC
Philadelphia,CCT,2024-10-01,All,ALL,ALL,3236,Revenue
Philadelphia,Regional Rail,2024-10-01,All,ALL,ALL,87030,Revenue
Philadelphia,Heavy Rail,2024-10-01,All,ALL,ALL,230653,Revenue
Philadelphia,Trolley,2024-10-01,All,ALL,ALL,61634,APC
Philadelphia,Trackless Trolley,2024-10-01,All,ALL,ALL,13741,APC
Philadelphia,Bus,2024-11-01,All,ALL,ALL,382848,APC
Philadelphia,CCT,2024-11-01,All,ALL,ALL,3145,Revenue
Philadelphia,Regional Rail,2024-11-01,All,ALL,ALL,86498,Revenue
Philadelphia,Heavy Rail,2024-11-01,All,ALL,ALL,222197,Revenue
Philadelphia,Trolley,2024-11-01,All,ALL,ALL,57629,APC
Philadelphia,Trackless Trolley,2024-11-01,All,ALL,ALL,12902,APC
Philadelphia,Bus,2024-12-01,All,ALL,ALL,350305,APC
Philadelphia,CCT,2024-12-01,All,ALL,ALL,3100,Revenue
Philadelphia,Regional Rail,2024-12-01,All,ALL,ALL,80600,Revenue
Philadelphia,Heavy Rail,2024-12-01,All,ALL,ALL,204500,Revenue
Philadelphia,Trolley,2024-12-01,All,ALL,ALL,52008,APC
Philadelphia,Trackless Trolley,2024-12-01,All,ALL,ALL,11359,APC
Philadelphia,Bus,2025-01-01,All,ALL,ALL,354820,APC
Philadelphia,CCT,2025-01-01,All,ALL,ALL,2831,Revenue
Philadelphia,Regional Rail,2025-01-01,All,ALL,ALL,76737,Revenue
Philadelphia,Heavy Rail,2025-01-01,All,ALL,ALL,205867,Revenue
Philadelphia,Trolley,2025-01-01,All,ALL,ALL,53668,APC
Philadelphia,Trackless Trolley,2025-01-01,All,ALL,ALL,11926,APC
Philadelphia,Bus,2025-02-01,All,ALL,ALL,375744,APC
Philadelphia,CCT,2025-02-01,All,ALL,ALL,2300,Revenue
Philadelphia,Regional Rail,2025-02-01,All,ALL,ALL,88400,Revenue
Philadelphia,Heavy Rail,2025-02-01,All,ALL,ALL,217100,Revenue
Philadelphia,Trolley,2025-02-01,All,ALL,ALL,58386,APC
Philadelphia,Trackless Trolley,2025-02-01,All,ALL,ALL,12007,APC
Philadelphia,Bus,2025-03-01,All,ALL,ALL,382227,APC
Philadelphia,CCT,2025-03-01,All,ALL,ALL,3200,Revenue
Philadelphia,Regional Rail,2025-03-01,All,ALL,ALL,84800,Revenue
Philadelphia,Heavy Rail,2025-03-01,All,ALL,ALL,204400,Revenue
Philadelphia,Trolley,2025-03-01,All,ALL,ALL,59188,APC
Philadelphia,Trackless Trolley,2025-03-01,All,ALL,ALL,12691,APC
Philadelphia,Bus,2025-04-01,All,ALL,ALL,377072,APC
Philadelphia,CCT,2025-04-01,All,ALL,ALL,3100,Revenue
Philadelphia,Regional Rail,2025-04-01,All,ALL,ALL,84300,Revenue
Philadelphia,Heavy Rail,2025-04-01,All,ALL,ALL,214900,Revenue
Philadelphia,Trolley,2025-04-01,All,ALL,ALL,58964,APC
Philadelphia,Trackless Trolley,2025-04-01,All,ALL,ALL,12342,APC
Philadelphia,Bus,2025-05-01,All,ALL,ALL,387744,APC
Philadelphia,CCT,2025-05-01,All,ALL,ALL,3228,Revenue
Philadelphia,Regional Rail,2025-05-01,All,ALL,ALL,84666,Revenue
Philadelphia,Heavy Rail,2025-05-01,All,ALL,ALL,220334,Revenue
Philadelphia,Trolley,2025-05-01,All,ALL,ALL,59762,APC
Philadelphia,Trackless Trolley,2025-05-01,All,ALL,ALL,12557,APC
Philadelphia,Bus,2025-06-01,All,ALL,ALL,345285,APC
Philadelphia,CCT,2025-06-01,All,ALL,ALL,3185,Revenue
Philadelphia,Regional Rail,2025-06-01,All,ALL,ALL,80214,Revenue
Philadelphia,Heavy Rail,2025-06-01,All,ALL,ALL,215302,Revenue
Philadelphia,Trolley,2025-06-01,All,ALL,ALL,52876,APC
Philadelphia,Trackless Trolley,2025-06-01,All,ALL,ALL,11018,APC
Philadelphia,Bus,2025-07-01,All,ALL,ALL,334079,APC
Philadelphia,CCT,2025-07-01,All,ALL,ALL,3137,Revenue
Philadelphia,Regional Rail,2025-07-01,All,ALL,ALL,81331,Revenue
Philadelphia,Heavy Rail,2025-07-01,All,ALL,ALL,199095,APC
Philadelphia,Trolley,2025-07-01,All,ALL,ALL,41973,APC
Philadelphia,Trackless Trolley,2025-07-01,All,ALL,ALL,10142,APC
Philadelphia,Bus,2025-08-01,All,ALL,ALL,331653,APC
Philadelphia,CCT,2025-08-01,All,ALL,ALL,3133,Revenue
Philadelphia,Regional Rail,2025-08-01,All,ALL,ALL,75494,Revenue
Philadelphia,Heavy Rail,2025-08-01,All,ALL,ALL,197618,APC
Philadelphia,Trolley,2025-08-01,All,ALL,ALL,43687,APC
Philadelphia,Trackless Trolley,2025-08-01,All,ALL,ALL,10510,APC
Philadelphia,Bus,2025-09-01,All,ALL,ALL,377001,APC
Philadelphia,CCT,2025-09-01,All,ALL,ALL,3156,Revenue
Philadelphia,Regional Rail,2025-09-01,All,ALL,ALL,90523,Revenue
Philadelphia,Heavy Rail,2025-09-01,All,ALL,ALL,223428,APC
Philadelphia,Trolley,2025-09-01,All,ALL,ALL,54951,APC
Philadelphia,Trackless Trolley,2025-09-01,All,ALL,ALL,12830,APC
Philadelphia,Bus,2025-10-01,All,ALL,ALL,392615,APC
Philadelphia,CCT,2025-10-01,All,ALL,ALL,3154,Revenue
Philadelphia,Regional Rail,2025-10-01,All,ALL,ALL,80635,Revenue
Philadelphia,Heavy Rail,2025-10-01,All,ALL,ALL,228969,APC
Philadelphia,Trolley,2025-10-01,All,ALL,ALL,61570,APC
Philadelphia,Trackless Trolley,2025-10-01,All,ALL,ALL,12758,APC
