City,Mode,MonthBeginning,DayType,RouteID,RouteName,AverageDailyRidership,Source
Philadelphia,Bus,2019-08-01,All,59,59,3811,APC
Philadelphia,Bus,2019-08-01,All,60,60,8550,APC
Philadelphia,Bus,2019-08-01,All,61,61,3563,APC
Philadelphia,Bus,2019-08-01,All,62,62,226,APC
Philadelphia,Bus,2019-08-01,All,64,64,4335,APC
Philadelphia,Bus,2019-08-01,All,65,65,7052,APC
Philadelphia,Bus,2019-08-01,All,66,66,8839,APC
Philadelphia,Bus,2019-08-01,All,67,67,2674,APC
Philadelphia,Bus,2019-08-01,All,68,68,2004,APC
Philadelphia,Bus,2019-08-01,All,70,70,5029,APC
Philadelphia,Bus,2019-08-01,All,73,73,1561,APC
Philadelphia,Bus,2019-08-01,All,75,75,2663,APC
Philadelphia,Bus,2019-08-01,All,77,77,647,APC
Philadelphia,Bus,2019-08-01,All,78,78,114,APC
Philadelphia,Bus,2019-08-01,All,79,79,3898,APC
Philadelphia,Bus,2019-08-01,All,80,80,246,APC
Philadelphia,Bus,2019-08-01,All,84,84,2425,APC
Philadelphia,Bus,2019-08-01,All,88,88,1143,APC
Philadelphia,Bus,2019-08-01,All,89,89,1564,APC
Philadelphia,Bus,2019-08-01,All,90,90,446,APC
Philadelphia,Bus,2019-08-01,All,92,92,322,APC
Philadelphia,Bus,2019-08-01,All,93,93,1298,APC
Philadelphia,Bus,2019-08-01,All,94,94,421,APC
Philadelphia,Bus,2019-08-01,All,95,95,516,APC
Philadelphia,Bus,2019-08-01,All,96,96,1294,APC
Philadelphia,Bus,2019-08-01,All,97,97,655,APC
Philadelphia,Bus,2019-08-01,All,98,98,970,APC
Philadelphia,Bus,2019-08-01,All,99,99,1305,APC
Philadelphia,Bus,2019-08-01,All,D1,D1,3553,Traffic_Estimate
Philadelphia,Bus,2019-08-01,All,D2,D2,3600,Traffic_Estimate
Philadelphia,Bus,2019-08-01,All,103,103,1107,APC
Philadelphia,Bus,2019-08-01,All,104,104,3303,APC
Philadelphia,Bus,2019-08-01,All,105,105,1146,APC
Philadelphia,Bus,2019-08-01,All,106,106,1272,APC
Philadelphia,Bus,2019-08-01,All,107,107,999,APC
Philadelphia,Bus,2019-08-01,All,108,108,5204,APC
Philadelphia,Bus,2019-08-01,All,109,109,4600,APC
Philadelphia,Bus,2019-08-01,All,110,110,1925,APC
Philadelphia,Bus,2019-08-01,All,111,111,1371,APC
Philadelphia,Bus,2019-08-01,All,112,112,912,APC
Philadelphia,Bus,2019-08-01,All,113,113,6708,APC
Philadelphia,Bus,2019-08-01,All,114,114,1904,APC
Philadelphia,Bus,2019-08-01,All,115,115,1014,APC
Philadelphia,Bus,2019-08-01,All,117,117,1912,APC
Philadelphia,Bus,2019-08-01,All,118,118,430,APC
Philadelphia,Bus,2019-08-01,All,119,119,740,APC
Philadelphia,Bus,2019-08-01,All,120,120,265,APC
Philadelphia,Bus,2019-08-01,All,123,123,1021,APC
Philadelphia,Bus,2019-08-01,All,124,124,1830,APC
Philadelphia,Bus,2019-08-01,All,125,125,2289,APC
Philadelphia,Bus,2019-08-01,All,126,126,634,APC
Philadelphia,Bus,2019-08-01,All,127,127,342,APC
Philadelphia,Bus,2019-08-01,All,128,128,375,APC
Philadelphia,Bus,2019-08-01,All,129,129,977,APC
Philadelphia,Bus,2019-08-01,All,130,130,543,APC
Philadelphia,Bus,2019-08-01,All,131,131,635,APC
Philadelphia,Bus,2019-08-01,All,132,132,402,APC
Philadelphia,Bus,2019-08-01,All,133,133,95,APC
Philadelphia,Bus,2019-08-01,All,139,139,412,APC
Philadelphia,Bus,2019-08-01,All,150,150,19,APC
Philadelphia,Bus,2019-08-01,All,201,201,161,APC
Philadelphia,Bus,2019-08-01,All,204,204,215,APC
Philadelphia,Bus,2019-08-01,All,205,205,67,APC
Philadelphia,Bus,2019-08-01,All,206,206,145,APC
Philadelphia,Bus,2019-08-01,All,310,310,408,APC
Philadelphia,Bus,2019-08-01,All,311,311,212,APC
Philadelphia,Bus,2019-08-01,All,47M,47M,852,APC
Philadelphia,Bus,2019-08-01,All,BLVDDIR,BLVDDIR,3118,APC
Philadelphia,Bus,2019-08-01,All,B1 OWL,B1 OWL,1777,APC
Philadelphia,Bus,2019-08-01,All,63,63,11864,APC
Philadelphia,Bus,2019-08-01,All,71,71,4159,APC
Philadelphia,Bus,2019-08-01,All,41,41,2146,APC
Philadelphia,Bus,2019-08-01,All,K,K,6846,APC
Philadelphia,Bus,2019-08-01,All,51,51,6203,APC
Philadelphia,Bus,2019-08-01,All,LUCYGO,LUCYGO,1652,APC
Philadelphia,Bus,2019-08-01,All,LUCYGR,LUCYGR,1091,APC
Philadelphia,Bus,2019-08-01,All,L1 OWL,L1 OWL,2147,APC
Philadelphia,Bus,2019-08-01,All,82,82,7469,APC
Philadelphia,Bus,2019-08-01,All,81,81,4475,APC
Philadelphia,Bus,2019-09-01,All,1,1,2977,APC
Philadelphia,Bus,2019-09-01,All,2,2,5672,APC
Philadelphia,Bus,2019-09-01,All,3,3,8878,APC
Philadelphia,Bus,2019-09-01,All,4,4,7738,APC
Philadelphia,Bus,2019-09-01,All,5,5,3775,APC
Philadelphia,Bus,2019-09-01,All,6,6,6188,APC
Philadelphia,Bus,2019-09-01,All,7,7,5255,APC
Philadelphia,Bus,2019-09-01,All,8,8,2690,APC
Philadelphia,Bus,2019-09-01,All,9,9,5126,APC
Philadelphia,Bus,2019-09-01,All,T1,T1,10422,Traffic
Philadelphia,Bus,2019-09-01,All,T4,T4,13033,APC
Philadelphia,Bus,2019-09-01,All,12,12,2595,APC
Philadelphia,Bus,2019-09-01,All,T3,T3,13411,APC
Philadelphia,Bus,2019-09-01,All,14,14,6202,APC
Philadelphia,Bus,2019-09-01,All,G1,G1,10194,Traffic
Philadelphia,Bus,2019-09-01,All,16,16,7022,APC
Philadelphia,Bus,2019-09-01,All,17,17,9671,APC
Philadelphia,Bus,2019-09-01,All,18,18,13879,APC
Philadelphia,Bus,2019-09-01,All,19,19,1447,APC
Philadelphia,Bus,2019-09-01,All,20,20,4898,APC
Philadelphia,Bus,2019-09-01,All,21,21,10376,APC
Philadelphia,Bus,2019-09-01,All,22,22,4473,APC
Philadelphia,Bus,2019-09-01,All,23,23,15089,APC
Philadelphia,Bus,2019-09-01,All,24,24,2408,APC
Philadelphia,Bus,2019-09-01,All,25,25,4517,APC
Philadelphia,Bus,2019-09-01,All,26,26,11262,APC
Philadelphia,Bus,2019-09-01,All,27,27,4627,APC
Philadelphia,Bus,2019-09-01,All,28,28,2054,APC
Philadelphia,Bus,2019-09-01,All,29,29,4675,APC
Philadelphia,Bus,2019-09-01,All,30,30,1349,APC
Philadelphia,Bus,2019-09-01,All,31,31,5218,APC
Philadelphia,Bus,2019-09-01,All,32,32,4888,APC
Philadelphia,Bus,2019-09-01,All,33,33,11808,APC
Philadelphia,Bus,2019-09-01,All,T2,T2,12058,APC
Philadelphia,Bus,2019-09-01,All,35,35,170,APC
Philadelphia,Bus,2019-09-01,All,T5,T5,13406,APC
Philadelphia,Bus,2019-09-01,All,37,37,3559,APC
Philadelphia,Bus,2019-09-01,All,38,38,2885,APC
Philadelphia,Bus,2019-09-01,All,39,39,2214,APC
Philadelphia,Bus,2019-09-01,All,40,40,7603,APC
Philadelphia,Bus,2019-09-01,All,42,42,9673,APC
Philadelphia,Bus,2019-09-01,All,43,43,3906,APC
Philadelphia,Bus,2019-09-01,All,44,44,3678,APC
Philadelphia,Bus,2019-09-01,All,45,45,5571,APC
Philadelphia,Bus,2019-09-01,All,46,46,5678,APC
Philadelphia,Bus,2019-09-01,All,47,47,17684,APC
Philadelphia,Bus,2019-09-01,All,48,48,7577,APC
Philadelphia,Bus,2019-09-01,All,49,49,3076,APC
Philadelphia,Bus,2019-09-01,All,50,50,2100,APC
Philadelphia,Bus,2019-09-01,All,52,52,15067,APC
Philadelphia,Bus,2019-09-01,All,53,53,2896,APC
Philadelphia,Bus,2019-09-01,All,54,54,7826,APC
Philadelphia,Bus,2019-09-01,All,55,55,4905,APC
Philadelphia,Bus,2019-09-01,All,56,56,12058,APC
Philadelphia,Bus,2019-09-01,All,57,57,11012,APC
Philadelphia,Bus,2019-09-01,All,58,58,8439,APC
Philadelphia,Bus,2019-09-01,All,59,59,4996,APC
Philadelphia,Bus,2019-09-01,All,60,60,10707,APC
Philadelphia,Bus,2019-09-01,All,61,61,4171,APC
Philadelphia,Bus,2019-09-01,All,62,62,246,APC
Philadelphia,Bus,2019-09-01,All,64,64,6262,APC
Philadelphia,Bus,2019-09-01,All,65,65,8344,APC
Philadelphia,Bus,2019-09-01,All,66,66,11032,APC
Philadelphia,Bus,2019-09-01,All,67,67,4933,APC
Philadelphia,Bus,2019-09-01,All,68,68,2129,APC
Philadelphia,Bus,2019-09-01,All,70,70,8365,APC
Philadelphia,Bus,2019-09-01,All,73,73,2493,APC
Philadelphia,Bus,2019-09-01,All,75,75,3320,APC
Philadelphia,Bus,2019-09-01,All,77,77,809,APC
Philadelphia,Bus,2019-09-01,All,78,78,83,APC
Philadelphia,Bus,2019-09-01,All,79,79,5555,APC
Philadelphia,Bus,2019-09-01,All,80,80,238,APC
Philadelphia,Bus,2019-09-01,All,84,84,3734,APC
Philadelphia,Bus,2019-09-01,All,88,88,2291,APC
Philadelphia,Bus,2019-09-01,All,89,89,2005,APC
Philadelphia,Bus,2019-09-01,All,90,90,447,APC
Philadelphia,Bus,2019-09-01,All,92,92,347,APC
Philadelphia,Bus,2019-09-01,All,93,93,1323,APC
Philadelphia,Bus,2019-09-01,All,94,94,543,APC
Philadelphia,Bus,2019-09-01,All,95,95,607,APC
Philadelphia,Bus,2019-09-01,All,96,96,1507,APC
Philadelphia,Bus,2019-09-01,All,97,97,690,APC
Philadelphia,Bus,2019-09-01,All,98,98,1032,APC
Philadelphia,Bus,2019-09-01,All,99,99,1279,APC
Philadelphia,Bus,2019-09-01,All,D1,D1,4180,Traffic
Philadelphia,Bus,2019-09-01,All,D2,D2,4235,Traffic
Philadelphia,Bus,2019-09-01,All,103,103,1347,APC
Philadelphia,Bus,2019-09-01,All,104,104,3583,APC
Philadelphia,Bus,2019-09-01,All,105,105,1294,APC
Philadelphia,Bus,2019-09-01,All,106,106,1395,APC
Philadelphia,Bus,2019-09-01,All,107,107,1082,APC
Philadelphia,Bus,2019-09-01,All,108,108,5730,APC
Philadelphia,Bus,2019-09-01,All,109,109,4561,APC
Philadelphia,Bus,2019-09-01,All,110,110,2116,APC
Philadelphia,Bus,2019-09-01,All,111,111,1575,APC
Philadelphia,Bus,2019-09-01,All,112,112,1368,APC
Philadelphia,Bus,2019-09-01,All,113,113,7312,APC
Philadelphia,Bus,2019-09-01,All,114,114,2056,APC
Philadelphia,Bus,2019-09-01,All,115,115,1316,APC
Philadelphia,Bus,2019-09-01,All,117,117,2142,APC
Philadelphia,Bus,2019-09-01,All,118,118,581,APC
Philadelphia,Bus,2019-09-01,All,119,119,758,APC
Philadelphia,Bus,2019-09-01,All,120,120,451,APC
Philadelphia,Bus,2019-09-01,All,123,123,900,APC
Philadelphia,Bus,2019-09-01,All,124,124,1804,APC
Philadelphia,Bus,2019-09-01,All,125,125,2265,APC
Philadelphia,Bus,2019-09-01,All,126,126,656,APC
Philadelphia,Bus,2019-09-01,All,127,127,324,APC
Philadelphia,Bus,2019-09-01,All,128,128,383,APC
Philadelphia,Bus,2019-09-01,All,129,129,923,APC
Philadelphia,Bus,2019-09-01,All,130,130,672,APC
Philadelphia,Bus,2019-09-01,All,131,131,686,APC
Philadelphia,Bus,2019-09-01,All,132,132,392,APC
Philadelphia,Bus,2019-09-01,All,133,133,90,APC
Philadelphia,Bus,2019-09-01,All,139,139,424,APC
Philadelphia,Bus,2019-09-01,All,150,150,38,APC
Philadelphia,Bus,2019-09-01,All,201,201,159,APC
Philadelphia,Bus,2019-09-01,All,204,204,222,APC
Philadelphia,Bus,2019-09-01,All,206,206,172,APC
Philadelphia,Bus,2019-09-01,All,310,310,442,APC
Philadelphia,Bus,2019-09-01,All,311,311,228,APC
Philadelphia,Bus,2019-09-01,All,47M,47M,932,APC
Philadelphia,Bus,2019-09-01,All,BLVDDIR,BLVDDIR,3401,APC
Philadelphia,Bus,2019-09-01,All,B1 OWL,B1 OWL,1861,APC
Philadelphia,Bus,2019-09-01,All,63,63,16615,APC
Philadelphia,Bus,2019-09-01,All,71,71,4498,APC
Philadelphia,Bus,2019-09-01,All,41,41,3064,APC
Philadelphia,Bus,2019-09-01,All,K,K,9320,APC
Philadelphia,Bus,2019-09-01,All,51,51,7330,APC
Philadelphia,Bus,2019-09-01,All,LUCYGO,LUCYGO,1633,APC
Philadelphia,Bus,2019-09-01,All,LUCYGR,LUCYGR,1152,APC
Philadelphia,Bus,2019-09-01,All,L1 OWL,L1 OWL,2055,APC
Philadelphia,Bus,2019-09-01,All,82,82,10194,APC
Philadelphia,Bus,2019-09-01,All,81,81,5581,APC
Philadelphia,Bus,2019-10-01,All,1,1,2986,APC
Philadelphia,Bus,2019-10-01,All,2,2,5469,APC
Philadelphia,Bus,2019-10-01,All,3,3,8836,APC
Philadelphia,Bus,2019-10-01,All,4,4,7359,APC
Philadelphia,Bus,2019-10-01,All,5,5,3798,APC
Philadelphia,Bus,2019-10-01,All,6,6,5993,APC
Philadelphia,Bus,2019-10-01,All,7,7,5216,APC
Philadelphia,Bus,2019-10-01,All,8,8,2682,APC
Philadelphia,Bus,2019-10-01,All,9,9,4856,APC
Philadelphia,Bus,2019-10-01,All,T1,T1,10422,Traffic
Philadelphia,Bus,2019-10-01,All,T4,T4,12150,APC
Philadelphia,Bus,2019-10-01,All,12,12,2606,APC
Philadelphia,Bus,2019-10-01,All,T3,T3,13221,APC
Philadelphia,Bus,2019-10-01,All,14,14,6102,APC
Philadelphia,Bus,2019-10-01,All,G1,G1,10194,Traffic
Philadelphia,Bus,2019-10-01,All,16,16,7259,APC
Philadelphia,Bus,2019-10-01,All,17,17,9220,APC
Philadelphia,Bus,2019-10-01,All,18,18,14189,APC
Philadelphia,Bus,2019-10-01,All,19,19,1405,APC
Philadelphia,Bus,2019-10-01,All,20,20,4893,APC
Philadelphia,Bus,2019-10-01,All,21,21,10013,APC
Philadelphia,Bus,2019-10-01,All,22,22,4426,APC
Philadelphia,Bus,2019-10-01,All,23,23,16409,APC
Philadelphia,Bus,2019-10-01,All,24,24,2366,APC
Philadelphia,Bus,2019-10-01,All,25,25,4481,APC
Philadelphia,Bus,2019-10-01,All,26,26,11711,APC
Philadelphia,Bus,2019-10-01,All,27,27,4608,APC
Philadelphia,Bus,2019-10-01,All,28,28,2082,APC
Philadelphia,Bus,2019-10-01,All,29,29,4632,APC
Philadelphia,Bus,2019-10-01,All,30,30,1329,APC
Philadelphia,Bus,2019-10-01,All,31,31,4974,APC
Philadelphia,Bus,2019-10-01,All,32,32,5022,APC
Philadelphia,Bus,2019-10-01,All,33,33,11772,APC
Philadelphia,Bus,2019-10-01,All,T2,T2,12041,APC
Philadelphia,Bus,2019-10-01,All,35,35,149,APC
Philadelphia,Bus,2019-10-01,All,T5,T5,13620,APC
Philadelphia,Bus,2019-10-01,All,37,37,3676,APC
Philadelphia,Bus,2019-10-01,All,38,38,2856,APC
Philadelphia,Bus,2019-10-01,All,39,39,2617,APC
Philadelphia,Bus,2019-10-01,All,40,40,7595,APC
Philadelphia,Bus,2019-10-01,All,42,42,9237,APC
Philadelphia,Bus,2019-10-01,All,43,43,3973,APC
Philadelphia,Bus,2019-10-01,All,44,44,3614,APC
Philadelphia,Bus,2019-10-01,All,45,45,6417,APC
Philadelphia,Bus,2019-10-01,All,46,46,5822,APC
Philadelphia,Bus,2019-10-01,All,47,47,18392,APC
Philadelphia,Bus,2019-10-01,All,48,48,7603,APC
Philadelphia,Bus,2019-10-01,All,49,49,3139,APC
Philadelphia,Bus,2019-10-01,All,50,50,2003,APC
Philadelphia,Bus,2019-10-01,All,52,52,14548,APC
Philadelphia,Bus,2019-10-01,All,53,53,3042,APC
Philadelphia,Bus,2019-10-01,All,54,54,6978,APC
Philadelphia,Bus,2019-10-01,All,55,55,4789,APC
Philadelphia,Bus,2019-10-01,All,56,56,11609,APC
Philadelphia,Bus,2019-10-01,All,57,57,10852,APC
Philadelphia,Bus,2019-10-01,All,58,58,8710,APC
Philadelphia,Bus,2019-10-01,All,59,59,5329,APC
Philadelphia,Bus,2019-10-01,All,60,60,10527,APC
Philadelphia,Bus,2019-10-01,All,61,61,4267,APC
Philadelphia,Bus,2019-10-01,All,62,62,242,APC
Philadelphia,Bus,2019-10-01,All,64,64,6458,APC
Philadelphia,Bus,2019-10-01,All,65,65,8049,APC
Philadelphia,Bus,2019-10-01,All,66,66,11261,APC
Philadelphia,Bus,2019-10-01,All,67,67,5060,APC
Philadelphia,Bus,2019-10-01,All,68,68,2232,APC
Philadelphia,Bus,2019-10-01,All,70,70,8720,APC
Philadelphia,Bus,2019-10-01,All,73,73,2525,APC
Philadelphia,Bus,2019-10-01,All,75,75,3203,APC
Philadelphia,Bus,2019-10-01,All,77,77,828,APC
Philadelphia,Bus,2019-10-01,All,78,78,78,APC
Philadelphia,Bus,2019-10-01,All,79,79,5662,APC
Philadelphia,Bus,2019-10-01,All,80,80,231,APC
Philadelphia,Bus,2019-10-01,All,84,84,3873,APC
Philadelphia,Bus,2019-10-01,All,88,88,2410,APC
Philadelphia,Bus,2019-10-01,All,89,89,1972,APC
Philadelphia,Bus,2019-10-01,All,90,90,464,APC
Philadelphia,Bus,2019-10-01,All,92,92,347,APC
Philadelphia,Bus,2019-10-01,All,93,93,1241,APC
Philadelphia,Bus,2019-10-01,All,94,94,577,APC
Philadelphia,Bus,2019-10-01,All,95,95,585,APC
Philadelphia,Bus,2019-10-01,All,96,96,1509,APC
Philadelphia,Bus,2019-10-01,All,97,97,645,APC
Philadelphia,Bus,2019-10-01,All,98,98,999,APC
Philadelphia,Bus,2019-10-01,All,99,99,1309,APC
Philadelphia,Bus,2019-10-01,All,D1,D1,4180,Traffic
Philadelphia,Bus,2019-10-01,All,D2,D2,4235,Traffic
Philadelphia,Bus,2019-10-01,All,103,103,1320,APC
Philadelphia,Bus,2019-10-01,All,104,104,3399,APC
Philadelphia,Bus,2019-10-01,All,105,105,1274,APC
Philadelphia,Bus,2019-10-01,All,106,106,1351,APC
Philadelphia,Bus,2019-10-01,All,107,107,1035,APC
Philadelphia,Bus,2019-10-01,All,108,108,5372,APC
Philadelphia,Bus,2019-10-01,All,109,109,4620,APC
Philadelphia,Bus,2019-10-01,All,110,110,2077,APC
Philadelphia,Bus,2019-10-01,All,111,111,1602,APC
Philadelphia,Bus,2019-10-01,All,112,112,1202,APC
Philadelphia,Bus,2019-10-01,All,113,113,6894,APC
Philadelphia,Bus,2019-10-01,All,114,114,1967,APC
Philadelphia,Bus,2019-10-01,All,115,115,1203,APC
Philadelphia,Bus,2019-10-01,All,117,117,2086,APC
Philadelphia,Bus,2019-10-01,All,118,118,569,APC
Philadelphia,Bus,2019-10-01,All,119,119,723,APC
Philadelphia,Bus,2019-10-01,All,120,120,420,APC
Philadelphia,Bus,2019-10-01,All,123,123,930,APC
Philadelphia,Bus,2019-10-01,All,124,124,1948,APC
Philadelphia,Bus,2019-10-01,All,125,125,2330,APC
Philadelphia,Bus,2019-10-01,All,126,126,638,APC
Philadelphia,Bus,2019-10-01,All,127,127,315,APC
Philadelphia,Bus,2019-10-01,All,128,128,387,APC
Philadelphia,Bus,2019-10-01,All,129,129,936,APC
Philadelphia,Bus,2019-10-01,All,130,130,614,APC
Philadelphia,Bus,2019-10-01,All,131,131,711,APC
Philadelphia,Bus,2019-10-01,All,132,132,379,APC
Philadelphia,Bus,2019-10-01,All,133,133,84,APC
Philadelphia,Bus,2019-10-01,All,139,139,406,APC
Philadelphia,Bus,2019-10-01,All,150,150,35,APC
Philadelphia,Bus,2019-10-01,All,201,201,175,APC
Philadelphia,Bus,2019-10-01,All,204,204,216,APC
Philadelphia,Bus,2019-10-01,All,206,206,170,APC
Philadelphia,Bus,2019-10-01,All,310,310,474,APC
Philadelphia,Bus,2019-10-01,All,311,311,228,APC
Philadelphia,Bus,2019-10-01,All,47M,47M,1103,APC
Philadelphia,Bus,2019-10-01,All,BLVDDIR,BLVDDIR,3417,APC
Philadelphia,Bus,2019-10-01,All,B1 OWL,B1 OWL,1808,APC
Philadelphia,Bus,2019-10-01,All,63,63,17112,APC
Philadelphia,Bus,2019-10-01,All,71,71,4973,APC
Philadelphia,Bus,2019-10-01,All,41,41,2949,APC
Philadelphia,Bus,2019-10-01,All,K,K,9239,APC
Philadelphia,Bus,2019-10-01,All,51,51,7836,APC
Philadelphia,Bus,2019-10-01,All,LUCYGO,LUCYGO,1635,APC
Philadelphia,Bus,2019-10-01,All,LUCYGR,LUCYGR,1179,APC
Philadelphia,Bus,2019-10-01,All,L1 OWL,L1 OWL,1999,APC
Philadelphia,Bus,2019-10-01,All,82,82,10439,APC
Philadelphia,Bus,2019-10-01,All,81,81,5953,APC
Philadelphia,Bus,2019-11-01,All,1,1,2910,APC
Philadelphia,Bus,2019-11-01,All,2,2,5018,APC
Philadelphia,Bus,2019-11-01,All,3,3,8766,APC
Philadelphia,Bus,2019-11-01,All,4,4,6712,APC
Philadelphia,Bus,2019-11-01,All,5,5,3669,APC
Philadelphia,Bus,2019-11-01,All,6,6,5999,APC
Philadelphia,Bus,2019-11-01,All,7,7,5014,APC
Philadelphia,Bus,2019-11-01,All,8,8,2633,APC
Philadelphia,Bus,2019-11-01,All,9,9,4509,APC
Philadelphia,Bus,2019-11-01,All,T1,T1,10422,Traffic
Philadelphia,Bus,2019-11-01,All,T4,T4,12460,APC
Philadelphia,Bus,2019-11-01,All,12,12,2425,APC
Philadelphia,Bus,2019-11-01,All,T3,T3,12658,APC
Philadelphia,Bus,2019-11-01,All,14,14,6188,APC
Philadelphia,Bus,2019-11-01,All,G1,G1,10194,Traffic
Philadelphia,Bus,2019-11-01,All,16,16,7063,APC
Philadelphia,Bus,2019-11-01,All,17,17,9405,APC
Philadelphia,Bus,2019-11-01,All,18,18,14490,APC
Philadelphia,Bus,2019-11-01,All,19,19,1365,APC
Philadelphia,Bus,2019-11-01,All,20,20,4762,APC
Philadelphia,Bus,2019-11-01,All,21,21,10129,APC
Philadelphia,Bus,2019-11-01,All,22,22,4528,APC
Philadelphia,Bus,2019-11-01,All,23,23,15678,APC
Philadelphia,Bus,2019-11-01,All,24,24,2242,APC
Philadelphia,Bus,2019-11-01,All,25,25,4346,APC
Philadelphia,Bus,2019-11-01,All,26,26,11748,APC
Philadelphia,Bus,2019-11-01,All,27,27,4437,APC
Philadelphia,Bus,2019-11-01,All,28,28,1894,APC
Philadelphia,Bus,2019-11-01,All,29,29,4611,APC
Philadelphia,Bus,2019-11-01,All,30,30,1267,APC
Philadelphia,Bus,2019-11-01,All,31,31,4883,APC
Philadelphia,Bus,2019-11-01,All,32,32,4908,APC
Philadelphia,Bus,2019-11-01,All,33,33,11572,APC
Philadelphia,Bus,2019-11-01,All,T2,T2,12237,APC
Philadelphia,Bus,2019-11-01,All,35,35,150,APC
Philadelphia,Bus,2019-11-01,All,T5,T5,13727,APC
Philadelphia,Bus,2019-11-01,All,37,37,3419,APC
Philadelphia,Bus,2019-11-01,All,38,38,2822,APC
Philadelphia,Bus,2019-11-01,All,39,39,2541,APC
Philadelphia,Bus,2019-11-01,All,40,40,7372,APC
Philadelphia,Bus,2019-11-01,All,42,42,9246,APC
Philadelphia,Bus,2019-11-01,All,43,43,3704,APC
Philadelphia,Bus,2019-11-01,All,44,44,3482,APC
Philadelphia,Bus,2019-11-01,All,45,45,6217,APC
Philadelphia,Bus,2019-11-01,All,46,46,5714,APC
Philadelphia,Bus,2019-11-01,All,47,47,17860,APC
Philadelphia,Bus,2019-11-01,All,48,48,7778,APC
Philadelphia,Bus,2019-11-01,All,49,49,3024,APC
Philadelphia,Bus,2019-11-01,All,50,50,1973,APC
Philadelphia,Bus,2019-11-01,All,52,52,14273,APC
Philadelphia,Bus,2019-11-01,All,53,53,2901,APC
Philadelphia,Bus,2019-11-01,All,54,54,7139,APC
Philadelphia,Bus,2019-11-01,All,55,55,5000,APC
Philadelphia,Bus,2019-11-01,All,56,56,10786,APC
Philadelphia,Bus,2019-11-01,All,57,57,10642,APC
Philadelphia,Bus,2019-11-01,All,58,58,8157,APC
Philadelphia,Bus,2019-11-01,All,59,59,4711,APC
Philadelphia,Bus,2019-11-01,All,60,60,10787,APC
Philadelphia,Bus,2019-11-01,All,61,61,4492,APC
Philadelphia,Bus,2019-11-01,All,62,62,249,APC
Philadelphia,Bus,2019-11-01,All,64,64,5990,APC
Philadelphia,Bus,2019-11-01,All,65,65,7925,APC
Philadelphia,Bus,2019-11-01,All,66,66,10806,APC
Philadelphia,Bus,2019-11-01,All,67,67,4884,APC
Philadelphia,Bus,2019-11-01,All,68,68,2471,APC
Philadelphia,Bus,2019-11-01,All,70,70,8356,APC
Philadelphia,Bus,2019-11-01,All,73,73,2393,APC
Philadelphia,Bus,2019-11-01,All,75,75,3363,APC
Philadelphia,Bus,2019-11-01,All,77,77,852,APC
Philadelphia,Bus,2019-11-01,All,78,78,78,APC
Philadelphia,Bus,2019-11-01,All,79,79,5610,APC
Philadelphia,Bus,2019-11-01,All,80,80,225,APC
Philadelphia,Bus,2019-11-01,All,84,84,3718,APC
Philadelphia,Bus,2019-11-01,All,88,88,2270,APC
Philadelphia,Bus,2019-11-01,All,89,89,1724,APC
Philadelphia,Bus,2019-11-01,All,90,90,408,APC
Philadelphia,Bus,2019-11-01,All,92,92,317,APC
Philadelphia,Bus,2019-11-01,All,93,93,1242,APC
Philadelphia,Bus,2019-11-01,All,94,94,491,APC
Philadelphia,Bus,2019-11-01,All,95,95,579,APC
Philadelphia,Bus,2019-11-01,All,96,96,1356,APC
Philadelphia,Bus,2019-11-01,All,97,97,686,APC
Philadelphia,Bus,2019-11-01,All,98,98,969,APC
Philadelphia,Bus,2019-11-01,All,99,99,1255,APC
Philadelphia,Bus,2019-11-01,All,D1,D1,4180,Traffic
Philadelphia,Bus,2019-11-01,All,D2,D2,4235,Traffic
Philadelphia,Bus,2019-11-01,All,103,103,1312,APC
Philadelphia,Bus,2019-11-01,All,104,104,2977,APC
Philadelphia,Bus,2019-11-01,All,105,105,1212,APC
Philadelphia,Bus,2019-11-01,All,106,106,1222,APC
Philadelphia,Bus,2019-11-01,All,107,107,968,APC
Philadelphia,Bus,2019-11-01,All,108,108,5322,APC
Philadelphia,Bus,2019-11-01,All,109,109,4269,APC
Philadelphia,Bus,2019-11-01,All,110,110,1967,APC
Philadelphia,Bus,2019-11-01,All,111,111,1438,APC
Philadelphia,Bus,2019-11-01,All,112,112,1099,APC
Philadelphia,Bus,2019-11-01,All,113,113,6713,APC
Philadelphia,Bus,2019-11-01,All,114,114,1871,APC
Philadelphia,Bus,2019-11-01,All,115,115,1211,APC
Philadelphia,Bus,2019-11-01,All,117,117,2011,APC
Philadelphia,Bus,2019-11-01,All,118,118,492,APC
Philadelphia,Bus,2019-11-01,All,119,119,732,APC
Philadelphia,Bus,2019-11-01,All,120,120,368,APC
Philadelphia,Bus,2019-11-01,All,123,123,996,APC
Philadelphia,Bus,2019-11-01,All,124,124,1934,APC
Philadelphia,Bus,2019-11-01,All,125,125,2264,APC
Philadelphia,Bus,2019-11-01,All,126,126,554,APC
Philadelphia,Bus,2019-11-01,All,127,127,312,APC
Philadelphia,Bus,2019-11-01,All,128,128,358,APC
Philadelphia,Bus,2019-11-01,All,129,129,892,APC
Philadelphia,Bus,2019-11-01,All,130,130,600,APC
Philadelphia,Bus,2019-11-01,All,131,131,734,APC
Philadelphia,Bus,2019-11-01,All,132,132,378,APC
